,name,name_eng,problems,category,subcategory
79324,한판닭갈비 청라호수점,Hanpan Chicken Ribs Cheongna Lake Branch,"('갈비', 'Galbi')",Food,Korean Food
79625,국수골목본점,Noodle Alley Main Store,"('본점', 'Main Branch')",Food,Korean Food
79665,왕소곱창,King beef giblets,"('곱창', 'Gopchang')",Food,Korean Food
79679,고&참김밥,Go & Sesame Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
79819,공사장네연탄구이,Neighborhood briquettes at the construction site,"('구이', 'Gui')",Food,Korean Food
79915,김밥사랑,Kimbap love,"('김밥', 'Gimbap')",Food,Korean Food
79947,버터구이오징어,Butter Grilled Squid,"('구이', 'Gui')",Food,Korean Food
80097,귀품찬 곽만근숯불갈비 청라호수공원점,Gwak Mangeun Charcoal Grilled Ribs Cheongna Lake Park Branch,"('갈비', 'Galbi')",Food,Korean Food
80226,꼬꼬참숯불닭갈비 동암점,Coco-Charcoal Grilled Chicken Ribs Dongam Branch,"('갈비', 'Galbi')",Food,Korean Food
80233,화가조개구이,Painted Clams,"('구이', 'Gui')",Food,Korean Food
80238,동춘순대국 서구청점,Dongchun Sundae Guk Seo-gu Office Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
80310,빨간거짱구네 본점,Red Goosebumps Headquarters,"('본점', 'Main Branch')",Food,Korean Food
80361,오복순대국,Five Bok Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
80363,정성들인 오향족발,Careful Five Hyang Jok's Feet,"('족발', 'Jokbal')",Food,Korean Food
80470,중독곱창,poisoned giblets,"('곱창', 'Gopchang')",Food,Korean Food
80507,오향왕족발 만수본점,Five Hyang Royal Pork Feet Mansu Main Store,"('본점', 'Main Branch')",Food,Korean Food
80562,쭈꾸미본부 계양본점,Zucchini Headquarters Gyeyang Headquarters,"('본점', 'Main Branch')",Food,Korean Food
80640,소곱구이와 곱도리탕,Roast Beef and Gobdori Soup,"('구이', 'Gui')",Food,Korean Food
80726,천지갈비참숯화로구이,Charcoal grilled Cheonji Galbi,"('구이', 'Gui')",Food,Korean Food
80772,왕코등갈비 연수점,Wangko Back Rib Yeonsu Branch,"('갈비', 'Galbi')",Food,Korean Food
80842,울엄마꼬마김밥,My mom's little kimbap,"('김밥', 'Gimbap')",Food,Korean Food
80959,흑도세기돌구이,Heukdo Century Stone Grilled,"('구이', 'Gui')",Food,Korean Food
80981,미진분식,uncooked meal,"('분식', 'Bunsik')",Food,Korean Food
81037,김밥세상 검단점,Kimbap World Geomdanjeom,"('김밥', 'Gimbap')",Food,Korean Food
81057,행복한구이구이,Happy Grilled Roast,"('구이', 'Gui')",Food,Korean Food
81062,짚탄구이,straw charcoal grill,"('구이', 'Gui')",Food,Korean Food
81073,우선소곱창 본점,First Beef Gopchang Main Store,"('본점', 'Main Branch')",Food,Korean Food
81079,김밥나라 석남점,Kimbap Nara Seoknam Branch,"('김밥', 'Gimbap')",Food,Korean Food
81186,소문난김밥떡볶이,Famous Kimbap Tteokbokki,"('김밥', 'Gimbap')",Food,Korean Food
81248,오향왕족발주안점,Ohyang Royal Family Ordering Point,"('족발', 'Jokbal')",Food,Korean Food
81326,칡불냉면앤김밥 본점,Arrowroot Cold Noodles & Gimbap Main Store,"('본점', 'Main Branch')",Food,Korean Food
81356,마포황금족발,Mapo Golden Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
81441,김밥천국우미린2단지,Kimbap Heavenly Umirin 2 Complex,"('김밥', 'Gimbap')",Food,Korean Food
81567,코봉이순대국,Kobongi Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
81882,완도 조개구이,Wando Grilled Clams,"('구이', 'Gui')",Food,Korean Food
81904,김밥과함께라면,Ramen with kimbap,"('김밥', 'Gimbap')",Food,Korean Food
82011,소판돈구이,Small Pork Roast,"('구이', 'Gui')",Food,Korean Food
82014,호호아지매분식,Hohoji Mae Meal,"('분식', 'Bunsik')",Food,Korean Food
82080,은하분식,galactic splitting,"('분식', 'Bunsik')",Food,Korean Food
82182,나리분식,nari meal,"('분식', 'Bunsik')",Food,Korean Food
82207,다정족발,Dajeong Jok's Feet,"('족발', 'Jokbal')",Food,Korean Food
82427,김밥천국 공항신도시점,Kimbap Heaven Airport New Town Branch,"('김밥', 'Gimbap')",Food,Korean Food
82691,김밥천국 작전점,Kimbap Heavenly Jakjeon Branch,"('김밥', 'Gimbap')",Food,Korean Food
82756,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
82788,선학숯불갈비,Seonhak Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
82843,불타는조개구이,Burning Clams,"('구이', 'Gui')",Food,Korean Food
82859,엄마분식,mother's meal,"('분식', 'Bunsik')",Food,Korean Food
82915,황금명태 본점,Golden Pollack Main Store,"('본점', 'Main Branch')",Food,Korean Food
82952,김밥나라,kimbap country,"('김밥', 'Gimbap')",Food,Korean Food
83080,월매왕족발보쌈,Wolmae King's Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
83350,학생식당,student cafeteria,"('식당', 'Restaurant')",Food,Korean Food
83491,장수족발,Longevity Pig's Feet,"('족발', 'Jokbal')",Food,Korean Food
83665,가리비칼국수,Scallop Noodles,"('칼국수', 'Kalguksu')",Food,Korean Food
83694,일신해장국 본점,Ilshin Haejangguk Main Store,"('본점', 'Main Branch')",Food,Korean Food
83697,장터순대국,Market Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
83792,김밥천국 산곡점,Kimbap Heaven Sangok Branch,"('김밥', 'Gimbap')",Food,Korean Food
83864,까치골소문난돈구이계산점,Kachigol Somun Nandong Grilled Gyesan Branch,"('구이', 'Gui')",Food,Korean Food
83938,가야보쌈족발전문 본점,Gaya Bossam Jokjeungmun Main Store,"('본점', 'Main Branch')",Food,Korean Food
83939,성원닭갈비,Seongwon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
84063,우리분식,our meal,"('분식', 'Bunsik')",Food,Korean Food
84142,햇살김밥,Sunshine Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
84179,일미분식,Japanese differential equation,"('분식', 'Bunsik')",Food,Korean Food
84277,김밥속에단무지, Pickled Radish in Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
84384,부자순대국감자탕,Rich Sundae Gukjatang,"('순대국', 'Sundaeguk')",Food,Korean Food
84537,김밥천국 간석점,Kimbap Heavenly Ganseok Branch,"('김밥', 'Gimbap')",Food,Korean Food
84908,김밥세상,Kimbap World,"('김밥', 'Gimbap')",Food,Korean Food
84957,장터순대국뼈해장국,Market Sundae Guk Bone Haejangguk,"('순대국', 'Sundaeguk')",Food,Korean Food
84982,진시황족발 간석점,Qin Shi Huang Pork Feet Ganseok,"('족발', 'Jokbal')",Food,Korean Food
85104,만찬갈비,dinner ribs,"('갈비', 'Galbi')",Food,Korean Food
85183,장터사골순대국한식,Market beef bone soup Korean food,"('순대', 'Sundae')",Food,Korean Food
85191,장혁민의부대찌개 본점,Jang Hyuk-min's Budae Jjigae Main Store,"('본점', 'Main Branch')",Food,Korean Food
85254,수성조개구이,Water-based clams,"('구이', 'Gui')",Food,Korean Food
85270,화촌토종순대국,Hwachon Native Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
85330,전원닭갈비,Power Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
85331,무봉리토종순대국 완정역점,Mubong-ri Native Sundae Guk Wanjeong Station Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
85344,마포돼지갈비,Mapo Pork Ribs,"('갈비', 'Galbi')",Food,Korean Food
85418,김준호의대단한갈비 인천마전역점,Kim Jun-ho's Great Ribs Incheon Majeok Branch,"('갈비', 'Galbi')",Food,Korean Food
85424,생생통만두김밥,Fresh dumpling kimbap,"('김밥', 'Gimbap')",Food,Korean Food
85539,산월생선구이,Grilled Sanwol Fish,"('구이', 'Gui')",Food,Korean Food
85662,김밥나라,kimbap country,"('김밥', 'Gimbap')",Food,Korean Food
85697,대성손두부왕족발,Daeseong Son Tofu King's Feet,"('족발', 'Jokbal')",Food,Korean Food
85720,불불이족발 인천불로점,Bulbul Jok's Feet Incheon Bulro Branch,"('족발', 'Jokbal')",Food,Korean Food
85840,아리랑순대국,Arirang Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
86036,부원숯불돼지왕갈비,Buwon Charcoal Grilled Pork Ribs,"('갈비', 'Galbi')",Food,Korean Food
86186,미소숯불갈비효성본점,Miso Charcoal Grilled Ribs Hyosung Main Branch,"('갈비', 'Galbi')",Food,Korean Food
86675,고려왕족발,Goryeo royal pig's feet,"('족발', 'Jokbal')",Food,Korean Food
86827,마싯족 본점,Masit Main Store,"('본점', 'Main Branch')",Food,Korean Food
86839,풍가미가뼈해장국 만수본점,Pungamiga Bone Haejangguk Mansu Main Store,"('본점', 'Main Branch')",Food,Korean Food
86927,황제숯불갈비,Emperor Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
86933,무지개분식,rainbow snack,"('분식', 'Bunsik')",Food,Korean Food
86971,김밥킹 인천예술회관점,Kimbab King Incheon Arts Center,"('김밥', 'Gimbap')",Food,Korean Food
87101,추억의연탄구이,Remembrance briquettes,"('구이', 'Gui')",Food,Korean Food
87150,이가네족발,Igane Pig's Feet,"('족발', 'Jokbal')",Food,Korean Food
87175,미소정육식당 본점,Miso Meat Restaurant Main Store,"('본점', 'Main Branch')",Food,Korean Food
87642,해동참숯불갈비,Haedong Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
87702,생생숯불구이,Fresh charcoal grill,"('구이', 'Gui')",Food,Korean Food
87795,몽순이해물탕 본점,Mongsooni Seafood Soup Main Store,"('본점', 'Main Branch')",Food,Korean Food
88001,성진순대국,Seongjin Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
88230,영동왕족발보쌈,Yeongdong Royal Family Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
88288,여기어때순대국,How are you here? Soondaeguk,"('순대', 'Sundae')",Food,Korean Food
88317,양짓말순대국감자탕,Lamb chop sundae gukjatang,"('순대국', 'Sundaeguk')",Food,Korean Food
88318,대박집순대국밥,Daebakjib Soondae Soup Rice,"('순대', 'Sundae')",Food,Korean Food
88456,선운사풍천민물장어구이,Grilled Seonunsa Pungcheon Freshwater Eel,"('구이', 'Gui')",Food,Korean Food
88526,빨간염소 서구본점,Red Goat Seogu Headquarters,"('본점', 'Main Branch')",Food,Korean Food
89041,오가네해장국순대국,Ogane Haejangguk Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
89208,참숯화로구이,Charcoal grilled,"('구이', 'Gui')",Food,Korean Food
89379,바위섬 조개구이,Rock Island Grilled Clam,"('구이', 'Gui')",Food,Korean Food
89503,팔봉 막국수 등갈비찜,Toad Restaurant  Incheon Direct Management,"('갈비', 'Galbi')",Food,Korean Food
89538,즉석통김밥,Instant whole kimbap,"('김밥', 'Gimbap')",Food,Korean Food
89598,김밥천하,Kimbap Cheonha,"('김밥', 'Gimbap')",Food,Korean Food
89908,맛있는장인보쌈 본점,Delicious Artisan Bossam Main Store,"('본점', 'Main Branch')",Food,Korean Food
90110,장터숯불갈비삼겹살,Marketplace Charcoal Grilled Ribs Pork Belly,"('갈비', 'Galbi')",Food,Korean Food
90164,소울림 왕족발 보쌈,Soullim Royal Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
90274,장충풍년왕족발보쌈 용현점,Jangchung Poongnyeon Royal Family Feet Bossam Yonghyeon Branch,"('족발', 'Jokbal')",Food,Korean Food
90395,김밥나라경남점,Kimbap Nara Gyeongnam Branch,"('김밥', 'Gimbap')",Food,Korean Food
90449,김밥킹 당하점,Kimbab King Dangha Branch,"('김밥', 'Gimbap')",Food,Korean Food
90453,참숯등갈비구이촌,Charcoal Grilled Rib Rib Village,"('구이', 'Gui')",Food,Korean Food
90857,이가네삼대왕족발보쌈,Igane's Three Great Royal Family's Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
90894,광수왕족발보쌈,Gwangsu Royal Family Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
91096,토종순대국,Native Sundae-guk,"('순대국', 'Sundaeguk')",Food,Korean Food
91128,김밥하우스,Kimbap House,"('김밥', 'Gimbap')",Food,Korean Food
91637,시골순대국수육국밥,Country Sundae Noodle Soup Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
91706,명동분식,Myeongdong snack,"('분식', 'Bunsik')",Food,Korean Food
91719,엄마큰손백반 간석본점,Mom's Big Hand Baekban Ganseok Main Store,"('본점', 'Main Branch')",Food,Korean Food
91739,족발삶는서은경,"Seo Eun-kyung, boiled pork feet","('족발', 'Jokbal')",Food,Korean Food
91761,김밥이십오시식당,Kimbap twenty five o'clock restaurant,"('김밥', 'Gimbap')",Food,Korean Food
91971,맛찬들왕소금구이 주안점,Matchandeul king salt grilled main point,"('구이', 'Gui')",Food,Korean Food
92216,마리마리 구월본점,Marimari Guwol Main Store,"('본점', 'Main Branch')",Food,Korean Food
92316,푸른솔화로구이,Grilled with blue brush,"('구이', 'Gui')",Food,Korean Food
92349,철판불막돈곱창,Iron plate pork cutlet,"('곱창', 'Gopchang')",Food,Korean Food
92486,김밥나라 효성점,Kimbap Nara Hyosung Branch,"('김밥', 'Gimbap')",Food,Korean Food
92899,까망김밥,Black kimbap,"('김밥', 'Gimbap')",Food,Korean Food
92987,김밥나라 작전점,Kimbap Nara Jakjeom,"('김밥', 'Gimbap')",Food,Korean Food
93017,이야기한식분식,Korean food meal,"('분식', 'Bunsik')",Food,Korean Food
93203,소문난 갈비찜,Famous ribs stew,"('갈비', 'Galbi')",Food,Korean Food
93292,정재영족발보쌈 계양점,Jeongjae Young Jok Feet Bossam Gyeyang Branch,"('족발', 'Jokbal')",Food,Korean Food
93561,육시락 본점,Yukshirak Main Store,"('본점', 'Main Branch')",Food,Korean Food
93673,일등족발,first class pig's feet,"('족발', 'Jokbal')",Food,Korean Food
93721,가마솥옛날순대국,Cauldron Old Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
93781,정가네회랑구이랑,Jeonggane Rouge Roasted,"('구이', 'Gui')",Food,Korean Food
93847,닭이봉춘천닭갈비 계산점,Dak Ibong Chuncheon Chicken Ribs Gyesan Branch,"('갈비', 'Galbi')",Food,Korean Food
93849,백암왕순대임학점,Baekam Wangsun University Credits,"('순대', 'Sundae')",Food,Korean Food
93854,일미숯불구이,Japanese charcoal grill,"('구이', 'Gui')",Food,Korean Food
94224,왕코등갈비 검암점,Wangko Back Rib Geomam Branch,"('갈비', 'Galbi')",Food,Korean Food
94389,홍가네 족발,Hong Gane Pig's Feet,"('족발', 'Jokbal')",Food,Korean Food
94465,덕이네분식카페,Deoki's Food Cafe,"('분식', 'Bunsik')",Food,Korean Food
94492,서당골토종순대국,Seodanggol Native Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
94570,제주연탄고기 본점,Jeju Briquettes Main Store,"('본점', 'Main Branch')",Food,Korean Food
94817,아빠손숯불막창구이 부개점,Dad's Hand Charcoal Grilled Barbecue Boogae Store,"('구이', 'Gui')",Food,Korean Food
94858,상인천분식,Sangin Cheon Bunsik,"('인천', 'Incheon')",Food,Korean Food
95004,농원숯불왕갈비,Farm Charcoal-Filled King Ribs,"('갈비', 'Galbi')",Food,Korean Food
95164,마전순대국,Magical Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
95385,이정혁 계양 동태탕 동태찜 본점,Jeonghyeok Lee Gyeyang Dongtaetang Dongtaejjim Main Store,"('본점', 'Main Branch')",Food,Korean Food
95421,부영분식,booyoung food,"('분식', 'Bunsik')",Food,Korean Food
95444,미성순대국,Miseong Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
95557,진시황족발 본점,Qin Shi Huang Pork Feet Main Store,"('본점', 'Main Branch')",Food,Korean Food
95680,엄마즉석김밥,Mom's Instant Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
95784,김밥천국 박촌점,Kimbap Heaven Parkchon Branch,"('김밥', 'Gimbap')",Food,Korean Food
96163,향촌왕족발,Hyangchon Royal Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
96194,도화분식,painting arrangement,"('분식', 'Bunsik')",Food,Korean Food
96203,새날분식,new day snack,"('분식', 'Bunsik')",Food,Korean Food
96415,장터조개구이,Market Grilled Clams,"('구이', 'Gui')",Food,Korean Food
96574,김밥나라,kimbap country,"('김밥', 'Gimbap')",Food,Korean Food
96674,토시살숯불구이,Charcoal-grilled tosi meat,"('구이', 'Gui')",Food,Korean Food
96704,속초물회조개구이,Sokcho Mulberry Grilled Clam,"('구이', 'Gui')",Food,Korean Food
96780,탱탱분식,tangy snack food,"('분식', 'Bunsik')",Food,Korean Food
96832,방선배의코다리냉면동태탕 본점,Bang Seonbae's Kodari Naengmyeon Dongtaetang Main Store,"('본점', 'Main Branch')",Food,Korean Food
96873,고가네본가왕족발보쌈감자탕 본점,Goganebonga Royal Family Bals Bossam Gamjatang Main Store,"('본점', 'Main Branch')",Food,Korean Food
97021,한식분식,Korean food snack,"('분식', 'Bunsik')",Food,Korean Food
97023,옛날순대국,old-fashioned country,"('순대', 'Sundae')",Food,Korean Food
97165,해정숯불갈비,Haejeong Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
97210,황산옥묵은지삼겹찜 본점,Hwangsan Jade Muk Unji Samgyeopsjim Main Store,"('본점', 'Main Branch')",Food,Korean Food
97363,김밥천국 용현시장점,Kimbap Heaven Yonghyeon Market,"('김밥', 'Gimbap')",Food,Korean Food
97456,남도밥도둑생선구이,Grilled Namdo Rice Thief Fish,"('구이', 'Gui')",Food,Korean Food
97460,한식과김밥사랑,Korean food and kimbap love,"('김밥', 'Gimbap')",Food,Korean Food
97474,제물포왕김밥_냉면&거부기곱창,Jemulpo King Gimbap,"('곱창', 'Gopchang')",Food,Korean Food
97553,동춘사골순대국 구월점,Dongchun Beef Soup Soup Guwol Branch,"('순대', 'Sundae')",Food,Korean Food
97590,마포숯불갈비,Mapo Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
97665,김밥천국 부개사거리점,Kimbap Heaven Bugae Intersection,"('김밥', 'Gimbap')",Food,Korean Food
97769,이종원의김밥집,Lee Jong-won's Kimbap Restaurant,"('김밥', 'Gimbap')",Food,Korean Food
97974,생선조림구이정식포차와장어나라,Stewed fish set meal Pocha and Eel Nara,"('구이', 'Gui')",Food,Korean Food
98147,무한조개구이따조 구월점,Infinite Clams Itajo Guwol,"('구이', 'Gui')",Food,Korean Food
98247,도담도담숯불갈비,Dodam Dodam Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
98291,미궁장어구이,Labyrinth Grilled Eel,"('구이', 'Gui')",Food,Korean Food
98350,원조왕족발 일신점,Original Royal Jok's Feet Ilshin Store,"('족발', 'Jokbal')",Food,Korean Food
98410,삼성김밥,Samsung Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
98509,통큰막창구이,Whole Keunmakchanggi,"('구이', 'Gui')",Food,Korean Food
98551,위청칡냉면 본점,Yucheong Arrowroot Cold Noodles Main Store,"('본점', 'Main Branch')",Food,Korean Food
98566,황소곱창구이,Roasted Ox Gopchang,"('구이', 'Gui')",Food,Korean Food
98710,사계절 신기촌본점,Four Seasons Shingichon Main Store,"('본점', 'Main Branch')",Food,Korean Food
98744,토박이숯불갈비,Local charcoal grilled ribs,"('갈비', 'Galbi')",Food,Korean Food
98758,경이로운갈비 본점,Wonderful Ribs,"('본점', 'Main Branch')",Food,Korean Food
98806,풍성한왕갈비,rich king ribs,"('갈비', 'Galbi')",Food,Korean Food
98911,회무한장터 구월본점,Hoemu Han Market,"('본점', 'Main Branch')",Food,Korean Food
99074,고구려숯불갈비 간석점,Goguryeo Charcoal Grilled Ribs Ganseok Branch,"('갈비', 'Galbi')",Food,Korean Food
99122,장인닭갈비,Artisan chicken ribs  bulge,"('갈비', 'Galbi')",Food,Korean Food
99166,모심갈비,Moshim Ribs,"('갈비', 'Galbi')",Food,Korean Food
99311,행복이가득한집본점,House full of happiness,"('본점', 'Main Branch')",Food,Korean Food
99319,영지숯불갈비 본점,Youngji Charcoal Grilled Ribs,"('본점', 'Main Branch')",Food,Korean Food
99372,선자네왕족발,King's Feet,"('족발', 'Jokbal')",Food,Korean Food
99495,백년백세춘천닭갈비,100 Years 100 Years Chuncheon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
99576,김밥나라 일신점,Kimbap Nara Ilshin Branch,"('김밥', 'Gimbap')",Food,Korean Food
99623,참사랑김밥,Chamsarang Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
99629,살얼음 돼지갈비63냉면 맛에 정성을 다하다,Flesh ice pork ribs 63 naengmyeon with sincerity,"('갈비', 'Galbi')",Food,Korean Food
99634,김밥속에단무지 송현본점,Pickled radish in kimbap Songhyeon Main Branch,"('김밥', 'Gimbap')",Food,Korean Food
99729,억조갈비부대찌개,Eokjo Rib Budae Jjigae,"('갈비', 'Galbi')",Food,Korean Food
99804,용진참숯장어구이,Yongjin charcoal grilled eel,"('구이', 'Gui')",Food,Korean Food
99838,모자온달 본점,Hat Ondal Main Store,"('본점', 'Main Branch')",Food,Korean Food
99889,청목숯불화로구이,Grilled over charcoal fire,"('구이', 'Gui')",Food,Korean Food
99967,원조삼대왕족발,The original three great king's feet,"('족발', 'Jokbal')",Food,Korean Food
100017,먹어봐춘천닭갈비,Try it Chuncheon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
100056,김밥천국 도림동점,Kimbap Heaven Dorim-dong,"('김밥', 'Gimbap')",Food,Korean Food
100159,본토소곱창,Mainland beef giblets,"('곱창', 'Gopchang')",Food,Korean Food
100249,거시기얼큰매콤갈비찜,Steamed Big Spicy Rib Ribs,"('갈비', 'Galbi')",Food,Korean Food
100331,남도막창구이,Grilled Namdo Makchang,"('구이', 'Gui')",Food,Korean Food
100465,여인천하조개구이,Women's Grilled Clams,"('인천', 'Incheon')",Food,Korean Food
100488,조은분식,joeun bun-sik,"('분식', 'Bunsik')",Food,Korean Food
100515,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
100625,김밥&떡볶이,Kimbap & Tteokbokki,"('김밥', 'Gimbap')",Food,Korean Food
100679,백년갈비,100 year old ribs,"('갈비', 'Galbi')",Food,Korean Food
100709,전통구월숯불갈비,Traditional Guwol Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
100755,김밥천국 시청점,Kimbap Heaven City Hall,"('김밥', 'Gimbap')",Food,Korean Food
100861,꼬다리김밥,Kimbap Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
100919,김밥친구원당점,Kimbap Friends Wondang Branch,"('김밥', 'Gimbap')",Food,Korean Food
101003,짱산꼼장어 본점,Jjangsan Kom Eel Main Store,"('본점', 'Main Branch')",Food,Korean Food
101159,시골할매왕족발보쌈,Country Grandma Royal Family Feet Bossam,"('족발', 'Jokbal')",Food,Korean Food
101164,강화성장어구이,Ganghwa Roasted Fish,"('구이', 'Gui')",Food,Korean Food
101372,예술곱창,art giblets,"('곱창', 'Gopchang')",Food,Korean Food
101379,명가화로구이,Myeongga Fire Roast,"('구이', 'Gui')",Food,Korean Food
101623,왕가네분식,royal family meal,"('분식', 'Bunsik')",Food,Korean Food
101678,도화순대국,Dohwa Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
101796,보스떡볶이 & 분식,Boss Tteokbokki & Snacks,"('분식', 'Bunsik')",Food,Korean Food
101971,이모네분식,aunt's meal,"('분식', 'Bunsik')",Food,Korean Food
102012,김밥매니아,Kimbap Mania,"('김밥', 'Gimbap')",Food,Korean Food
102032,초가숯불갈비,Thatched charcoal grilled ribs,"('갈비', 'Galbi')",Food,Korean Food
102033,신 무지개 순대곱창 본점,New Rainbow Sundae Gopchang Main Store,"('본점', 'Main Branch')",Food,Korean Food
102091,김밥먹고라면먹고,Eat kimbap and eat ramen,"('김밥', 'Gimbap')",Food,Korean Food
102146,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
102182,서울장충동왕족발,Seoul Jangchungdong Royal Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
102257,시정순대,correct order,"('순대', 'Sundae')",Food,Korean Food
102364,화로구이구월점,Hwaro Grilled Guwol Branch,"('구이', 'Gui')",Food,Korean Food
102911,보광순대국뼈해장국,Bogwang Sundae Guk Bone Haejangguk,"('순대국', 'Sundaeguk')",Food,Korean Food
102927,김준호의대단한갈비 인천서구청점,Kim Jun-ho's Great Ribs Incheon Seo-gu Office Branch,"('갈비', 'Galbi')",Food,Korean Food
103094,을왕리 오늘 조개구이,Eosim Corridor and Grilled Clams,"('구이', 'Gui')",Food,Korean Food
103211,새로나분식,new food,"('분식', 'Bunsik')",Food,Korean Food
103413,김밥천국 송도신도시점,Kimbap Heaven Songdo New Town Branch,"('김밥', 'Gimbap')",Food,Korean Food
103434,정가네춘천닭갈비막국수,Jeonggane Chuncheon Chicken Ribs Makguksu,"('갈비', 'Galbi')",Food,Korean Food
103577,춘천닭갈비,Chuncheon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
103620,마음을담은김밥,Kimbap with heart,"('김밥', 'Gimbap')",Food,Korean Food
104066,분식창고,food warehouse,"('분식', 'Bunsik')",Food,Korean Food
104107,미애네칼국수 1호점 본점,Miane Kalguksu 1 store,"('본점', 'Main Branch')",Food,Korean Food
104116,기와집감자탕 본점,Giwajip Gamjatang Main Store,"('본점', 'Main Branch')",Food,Korean Food
104166,이모네주먹밥떡볶이본점,Aunt's Onigiri Tteokbokki Main Store,"('본점', 'Main Branch')",Food,Korean Food
104229,광해아구해물전문점 본점,Gwanghae Agu seafood restaurant Main Store,"('본점', 'Main Branch')",Food,Korean Food
104421,명가왕족발보쌈,Myeongga Royal Family Bals Bossam,"('족발', 'Jokbal')",Food,Korean Food
104441,대한참치본점,Daehan Tuna Head Office,"('본점', 'Main Branch')",Food,Korean Food
104446,유정족발,Yujeong Jok's Feet,"('족발', 'Jokbal')",Food,Korean Food
104552,진주네분식,pearl four meals,"('분식', 'Bunsik')",Food,Korean Food
104717,즉석김밥세상,Instant Kimbap World,"('김밥', 'Gimbap')",Food,Korean Food
104789,WOW참숯등갈비바베큐,WOW Charcoal Back Rib Barbecue,"('갈비', 'Galbi')",Food,Korean Food
105030,바베큐광장 부평점,Barbecue Square,"('부평', 'Bupyeong')",Food,Korean Food
105069,만성숯불갈비식당,Chronic charcoal grilled ribs restaurant,"('갈비', 'Galbi')",Food,Korean Food
105103,큰손갈비,big hand ribs,"('갈비', 'Galbi')",Food,Korean Food
105232,호동이갈비살 인천점,Hodong Pork Ribs Incheon Branch,"('갈비', 'Galbi')",Food,Korean Food
105291,김밥나라,kimbap country,"('김밥', 'Gimbap')",Food,Korean Food
105350,청라가야족발전문점,Cheongna Gaya Family Development Center,"('족발', 'Jokbal')",Food,Korean Food
105424,대박연탄구이 부개점,Daebak Briquette Roast Bugae,"('구이', 'Gui')",Food,Korean Food
105434,춘천닭갈비,Chuncheon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
105586,현이분식,current dichotomous,"('분식', 'Bunsik')",Food,Korean Food
105777,유가네왕착한족발,Yugane's Wang Chok's Feet,"('족발', 'Jokbal')",Food,Korean Food
105839,선재우리밀칼국수,Seonjae Woori Wheat Noodle Soup,"('칼국수', 'Kalguksu')",Food,Korean Food
105870,열혈분식 계양점,Hot blood meal Gyeyang,"('분식', 'Bunsik')",Food,Korean Food
