,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
85586,85587,3554398,솔빛제일교회,대한예수교장로회솔빛제일교회,Solbit First Church,Professional and Other Places,Church,126.63805202682484,37.48104941256028,대한민국,KOR,KOR,인천광역시,동구,,송현동,,송현로59번길,6,168,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
85640,85641,2152208,구원교회,,Salvation Church,Professional and Other Places,Church,126.10398886000839,37.171651732971256,대한민국,KOR,KOR,인천광역시,옹진군,,덕적면,문갑리,문갑1길,70-4,263,2020-01-14 23:36:46,"종교,문화||종교||개신교||교회",False
85658,85659,1257242,내동교회,,Naedong Church,Professional and Other Places,Church,124.69888160888743,37.83452535223592,대한민국,KOR,KOR,인천광역시,옹진군,,대청면,대청리,대청북로85번길,246,604,2019-08-02 23:01:13,"종교,문화||종교||개신교||교회",False
86012,86013,6209487,빛과소금교회,,Light and Salt Church,Professional and Other Places,Church,126.51296780376273,37.52402869205194,대한민국,KOR,KOR,인천광역시,중구,,운북동,,자연대로,632-25,360-21,2020-01-14 23:36:41,"종교,문화||종교||개신교||교회",False
86067,86068,3137847,주님품교회,,Lord's Church,Professional and Other Places,Church,126.72441087264592,37.45111018284995,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월말로,23,1301-7,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
86450,86451,3130711,주안중앙교회,,Juan Central Church,Professional and Other Places,Church,126.67630700666388,37.41489240559535,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,먼우금로,197,503-1,2020-01-14 23:38:08,"종교,문화||종교||개신교||교회",False
86532,86533,2149766,강화서문교회,,Ganghwa Seomun Church,Professional and Other Places,Church,126.47745139999984,37.74951289999991,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,국화리,강화대로498번길,17,182-2,2014-10-21 0:00:00,"종교,문화||종교||개신교||교회",False
86562,86563,27084932,인천안디옥교회,대한예수교장로회인천안디옥교회,Incheon Antioch Church,Professional and Other Places,Church,126.67470429999995,37.49583369999981,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로126번길,25-1,142-46,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
86575,86576,698279,신명중앙장로교회,대한예수교장로회신명중앙교회,Shinmyeong Central Presbyterian Church,Professional and Other Places,Church,126.72202429999992,37.461194999999776,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로248번길,10,849,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
86906,86907,3457974,새생명교회,기독교대한성결교회새생명교회,New Life Church,Professional and Other Places,Church,126.72938601692692,37.5284450082545,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,주부토로,381,871-76,2019-11-14 23:25:17,"종교,문화||종교||개신교||교회",False
87005,87006,27044885,성진교회,,Sungjin Church,Professional and Other Places,Church,126.55749699999988,37.50310959999981,대한민국,KOR,KOR,인천광역시,중구,,중산동,,중산로,39-25,1250,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
87439,87440,4343479,원웨이교회,대한예수장로회원웨이교회,One Way Church,Professional and Other Places,Church,126.73897856143094,37.525896574592885,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,아나지로,421,680-11,2022-08-16 16:52:33,"종교,문화||종교||개신교||교회",False
87758,87759,1257195,성민교회,,Sungmin Church,Professional and Other Places,Church,126.6558360743129,37.43840450305076,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,한나루로357번길,105-24,708-4,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
87847,87848,540988,송도성결교회,송도교회,Songdo Holiness Church,Professional and Other Places,Church,126.65550362198888,37.42469176427496,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,한나루로,171,352-24,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
88124,88125,27494949,인천새일순복음교회,,Incheon Saeil Full Gospel Church,Professional and Other Places,Church,126.67170579943593,37.49354617204359,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로,100,145-91,2022-08-24 14:41:06,"종교,문화||종교||개신교||교회",False
88140,88141,27184652,빛과진리교회,대한예수교장로회빛과진리교회,light and truth church,Professional and Other Places,Church,126.66918117295889,37.50437270861169,대한민국,KOR,KOR,인천광역시,서구,,석남동,,염곡로220번길,7-1,530-9,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
88365,88366,6226588,단비교회,,Danbi Church,Professional and Other Places,Church,126.67063623292692,37.542416342555725,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,심곡로,9,336-1,2019-08-13 3:25:14,"종교,문화||종교||개신교||교회",False
88654,88655,2152355,조광교회,,Jogwang Church,Professional and Other Places,Church,126.49455309999983,37.69127259999987,대한민국,KOR,KOR,인천광역시,강화군,,불은면,고능리,고능로262번길,12-1,983-1,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
88779,88780,3130787,일터교회,,Workplace Church,Professional and Other Places,Church,126.73405207111196,37.49765609358729,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,부흥로,380,70-6,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
88930,88931,28426,미루교회,,Miru Church,Professional and Other Places,Church,126.4084929999998,37.600917499999845,대한민국,KOR,KOR,인천광역시,강화군,,화도면,여차리,해안남로,2042-1,52-1,2017-12-12 11:11:11,"종교,문화||종교||개신교||교회",False
89027,89028,5700294,온세상교회,대한예수교장로회온세상교회,World Church,Professional and Other Places,Church,126.7058505168309,37.44713409719296,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,남동대로725번길,23,1157,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
89256,89257,4344121,맑은샘교회,,Sunny Saem Church,Professional and Other Places,Church,126.65010086308286,37.46074874558927,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,장천로,51,205-51,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
89318,89319,5426292,하늘길왕산교회,,Heavenly Gilwangsan Church,Professional and Other Places,Church,126.50949156154292,37.475344442651625,대한민국,KOR,KOR,인천광역시,중구,,운남동,,흰바위로,320,1604-4,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
89917,89918,1273549,행복한교회,,happy church,Professional and Other Places,Church,126.41289539999975,37.72399519999989,대한민국,KOR,KOR,인천광역시,강화군,,내가면,고천리,고비고개로,711,1763-6,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
90008,90009,27124369,생명나무교회,,Tree of Life Church,Professional and Other Places,Church,126.75671211608096,37.55959201856121,대한민국,KOR,KOR,인천광역시,계양구,,동양동,,당미1길,7-2,579-3,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
90383,90384,840193,아름다운교회,,beautiful church,Professional and Other Places,Church,126.6613112400729,37.45497616035916,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,경인북길,239-12,122-6,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
91042,91043,27206664,풍부한교회,,rich church,Professional and Other Places,Church,126.72808723102888,37.5405711019734,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로,519,948-4,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
92163,92164,4345181,열린전원교회,,Open Country Church,Professional and Other Places,Church,126.70545992726488,37.49786493261909,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로220번길,49-8,234-27,2019-12-09 0:00:00,"종교,문화||종교||개신교||교회",False
92370,92371,478270,복된교회,,Blessed Church,Professional and Other Places,Church,126.52227029999987,37.62677099999984,대한민국,KOR,KOR,인천광역시,강화군,,길상면,초지리,신촌로53번길,64,804-3,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
92469,92470,2156670,대한예수교장로회햇빛교회,,Presbyterian Church of Korea Sunlight Church,Professional and Other Places,Church,126.66475858445588,37.512720737313195,대한민국,KOR,KOR,인천광역시,서구,,석남동,,율도로16번길,11-19,195-45,2020-01-14 23:41:08,"종교,문화||종교||개신교||교회",False
92542,92543,571297,초대방주교회,,Early Ark Church,Professional and Other Places,Church,126.73037627334593,37.43288049090367,대한민국,KOR,KOR,인천광역시,남동구,,수산동,,구수골로,16,370-3,2019-12-09 10:51:37,"종교,문화||종교||개신교||교회",False
92628,92629,5044136,하늘숲장로교회,대한예수교장로회하늘숲교회,sky forest Presbyterian Church,Professional and Other Places,Church,126.74764898476394,37.42577850076447,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창남순환로215번길,36,688,2019-11-14 23:06:52,"종교,문화||종교||개신교||교회",False
92994,92995,1265595,사랑교회,,Sarang Church,Professional and Other Places,Church,126.6779777893979,37.50116208402219,대한민국,KOR,KOR,인천광역시,서구,,석남동,,서달로,29-1,560-16,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
92997,92998,1079615,덕적중앙감리교회,기독교대한감리회덕적중앙교회,Deokjeok Central Methodist Church,Professional and Other Places,Church,126.14296894344363,37.22898621674753,대한민국,KOR,KOR,인천광역시,옹진군,,덕적면,진리,덕적북로,154,206-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
93123,93124,5698056,예닮교회,대한예수교장로회예닮교회,Yesam Church,Professional and Other Places,Church,126.73929918424297,37.52233185760439,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,부평북로,412,53-4,2019-11-14 23:24:34,"종교,문화||종교||개신교||교회",False
93353,93354,27048475,온세계교회 청년함대,,Worldwide Church Youth Fleet,Professional and Other Places,Church,126.73859320011894,37.4970168946744,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,부흥로,422-10,502-12,2022-08-19 9:48:28,"종교,문화||종교||개신교||교회",False
93610,93611,2153617,평화교회,,Peace Church,Professional and Other Places,Church,124.69330831217592,37.97811389862255,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,진촌리,백령로380번길,385-3,1797-2,2020-06-15 0:00:00,"종교,문화||종교||개신교||교회",False
93726,93727,2152575,임마누엘교회,,Immanuel Church,Professional and Other Places,Church,126.4213446999998,37.662854799999856,대한민국,KOR,KOR,인천광역시,강화군,,양도면,하일리,강화남로,718-21,184-1,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
94663,94664,679399,온수중앙감리교회,기독교대한감리회온수중앙교회,Onsu Central Methodist Church,Professional and Other Places,Church,126.49376249999968,37.6385736999996,대한민국,KOR,KOR,인천광역시,강화군,,길상면,온수리,길상로,306,602-1,2018-12-04 17:21:36,"종교,문화||종교||개신교||교회",False
94939,94940,594997,빛된성결교회,기독교대한성결교회빛된교회,Lighted Holiness Church,Professional and Other Places,Church,126.7044009834159,37.5122047373566,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,,,190-43,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
95543,95544,905261,재활원교회,,Rehabilitation Church,Professional and Other Places,Church,126.75471056428296,37.475150383601104,대한민국,KOR,KOR,인천광역시,부평구,,구산동,,무네미로,422-1,47-15,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
95761,95762,1260220,십정교회,대한예수교장로회십정교회,ten orthodox church,Professional and Other Places,Church,126.69697343867988,37.4738229604796,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,배곶북로,16-8,299-3,2019-11-14 23:24:12,"종교,문화||종교||개신교||교회",False
95826,95827,27130810,아름답고 힘있는교회,대한예수교장로회아름답고 힘있는교회,beautiful and powerful church,Professional and Other Places,Church,126.73751463071994,37.54710583317421,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,임학동로,60,5-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
95967,95968,337677,기쁨의교회,,Church of Joy,Professional and Other Places,Church,126.6852767359029,37.48764163840828,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,여우재로111번길,15,351-12,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
96254,96255,575435,소망이풍성한교회,소풍교회,Church full of hope,Professional and Other Places,Church,126.67470943024388,37.43771242544637,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,소성로256번길,10-25,669-10,2019-11-14 23:28:20,"종교,문화||종교||개신교||교회",False
96631,96632,3130537,평강교회,순복음평강교회,Pyeonggang Church,Professional and Other Places,Church,126.39379284967352,37.45471664591027,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,늘목로59번길,7,491,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
96760,96761,4337935,필그림교회,기독교대한감리회필그림교회,Pilgrim Church,Professional and Other Places,Church,126.67328804628292,37.41819821326384,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,용담로62번길,14,471-1,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
96894,96895,686292,석모감리교회,기독교대한감리회석모교회,Seokmo Methodist Church,Professional and Other Places,Church,126.31968520041532,37.70253570034252,대한민국,KOR,KOR,인천광역시,강화군,,삼산면,석모리,삼산북로471번길,26,277-5,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
96951,96952,27091498,동춘교회,,Dongchun Church,Professional and Other Places,Church,126.6814023115869,37.41328472217224,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,용담로,153,633,2022-08-16 16:52:33,"종교,문화||종교||개신교||교회",False
97107,97108,430372,일신교회,,Ilshin Church,Professional and Other Places,Church,126.68812919999986,37.416054399999744,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,원인재로,232,582-2,2020-06-03 0:00:00,"종교,문화||종교||개신교||교회",False
97121,97122,4360994,예그린교회,기독교대한감리회예그린교회,Yegreen Church,Professional and Other Places,Church,126.66979894807989,37.5437185271561,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,승학로235번길,26,335-10,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
97276,97277,27207637,섬김의교회,,Servant Church,Professional and Other Places,Church,126.68327388489888,37.56862176350761,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로,593,510-4,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
97361,97362,633137,지산감리교회,기독교대한감리회지산교회,Jisan Methodist Church,Professional and Other Places,Church,126.50335289999985,37.71106589999988,대한민국,KOR,KOR,인천광역시,강화군,,선원면,지산리,와말길,93-1,392-4,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
97771,97772,1871337,예광교회,대한예수교장로회예광교회,Yegwang Church,Professional and Other Places,Church,126.6776544958919,37.54873182226242,대한민국,KOR,KOR,인천광역시,서구,,연희동,,탁옥로73번길,55,711-3,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
98267,98268,2151997,말도등대교회,,Maldo Lighthouse Church,Professional and Other Places,Church,126.1336219999993,37.685746799999855,대한민국,KOR,KOR,인천광역시,강화군,,서도면,말도리,말도길,91,84-7,2014-08-19 0:00:00,"종교,문화||종교||개신교||교회",False
98568,98569,1870564,기쁜소식강화교회,기쁜소식교회,good news Ganghwa Church,Professional and Other Places,Church,126.51479179999984,37.749650599999896,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,용정리,갑룡길208번길,16,254-1,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
98674,98675,2156722,푸른솔교회,,Blue Sol Church,Professional and Other Places,Church,126.68335309987089,37.49446380043368,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로96번길,9-1,30-34,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
98819,98820,3038635,풍성한교회,대한예수교장로회풍성한교회,rich church,Professional and Other Places,Church,126.73687019999895,37.46311659999578,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로,90,5-376,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
98884,98885,27173052,하늘가족교회,,Heavenly Family Church,Professional and Other Places,Church,126.5642609692928,37.48884524192666,대한민국,KOR,KOR,인천광역시,중구,,중산동,,하늘별빛로,59,1886-2,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
98932,98933,146135,에덴성회강화교회,강화교회,Eden Assemblies Ganghwa Church,Professional and Other Places,Church,126.49723629999984,37.74234489999991,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,갑곳리,강화대로312번길,24,346-9,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
98946,98947,1270641,갈월중앙교회,,Galwol Central Church,Professional and Other Places,Church,126.73878668345294,37.52000172935732,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,후정동로,32,75-3,2019-11-14 23:06:52,"종교,문화||종교||개신교||교회",False
99307,99308,5671086,더기쁨교회,기독교대한성결교회더기쁨교회,The Joy Church,Professional and Other Places,Church,126.72831739350094,37.53905512228931,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로,504,322-5,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
99514,99515,5667401,우리청라교회,,Our Cheongna Church,Professional and Other Places,Church,126.64775979999996,37.538617799999834,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라한울로,95,115-1,2018-08-03 9:59:59,"종교,문화||종교||개신교||교회",False
99587,99588,1258942,인천교회,,Incheon Church,Professional and Other Places,Church,126.67034800928988,37.46423299261425,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,주안로7번길,4,567-5,2019-12-09 10:50:24,"종교,문화||종교||개신교||교회",False
99665,99666,1854605,한마음교회,대한예수교장로회한마음교회,Hanmaeum Church,Professional and Other Places,Church,126.7226481941599,37.40755175136295,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로175번길,6-14,589-31,2022-08-16 16:52:33,"종교,문화||종교||개신교||교회",False
100207,100208,27107077,참사랑교회,,True Love Church,Professional and Other Places,Church,126.6731955999999,37.51687769999978,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가정로,360,516-7,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
100464,100465,4352692,푸른초장교회,,Blue Grass Church,Professional and Other Places,Church,126.39863079985052,37.70796269971327,대한민국,KOR,KOR,인천광역시,강화군,,내가면,외포리,중앙로1128번길,66,15-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
100475,100476,27055213,광성교회,대한예수교장로회광성교회,Gwangseong Church,Professional and Other Places,Church,126.72631014955894,37.44897208222118,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로,801,1314-16,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
100610,100611,2149978,은성교회,,Eunseong Church,Professional and Other Places,Church,126.68480309999993,37.55956409999982,대한민국,KOR,KOR,인천광역시,서구,,공촌동,,서곶로450번길,68,산20-6,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
100966,100967,3484053,초원교회,대한예수교장로회초원교회,Chowon Church,Professional and Other Places,Church,126.67688579999992,37.42227889999978,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박뫼로84번길,25,541-3,2021-08-18 0:00:00,"종교,문화||종교||개신교||교회",False
101305,101306,1266580,부평교회,,Bupyeong Church,Professional and Other Places,Church,126.72605140322192,37.485656647752,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로962번길,38,654-31,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
101408,101409,4338146,성신영광교회,,Sungshin Glory Church,Professional and Other Places,Church,126.63333915942285,37.473444773035474,대한민국,KOR,KOR,인천광역시,중구,,경동,,참외전로152번길,2,142-2,2020-01-14 0:00:00,"종교,문화||종교||개신교||교회",False
101439,101440,27240137,글로리교회,,Glory Church,Professional and Other Places,Church,126.71883619999991,37.461969599999776,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로,278,912-14,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
101476,101477,1270180,아멘교회,대한예수교장로회아멘교회,Amen Church,Professional and Other Places,Church,126.72453801014991,37.542304734857,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,어사대로,12,944-18,2019-11-14 23:28:29,"종교,문화||종교||개신교||교회",False
101501,101502,835691,월미도교회,,Wolmido Church,Professional and Other Places,Church,126.60042329999985,37.47511589999965,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,반달로4번길,27,98-47,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
101536,101537,20085122,하나성결교회,예수교대한성결교회하나교회,Hana Holiness Church,Professional and Other Places,Church,126.68234619999994,37.55153069999983,대한민국,KOR,KOR,인천광역시,서구,,공촌동,,심곡로,208,309-10,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
101582,101583,3119309,열린문교회,대한예수교장로회열린문교회,open door church,Professional and Other Places,Church,126.72778398304088,37.53557884288649,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,주부토로,463,857-37,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
101689,101690,5719753,순복음반석교회,기독교대한하나님의성회반석순복음교회,Full Gospel Rock Church,Professional and Other Places,Church,126.73705291218094,37.495394760592994,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,동수천로,112,108-3,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
101912,101913,27390133,북인천교회,,North Incheon Church,Professional and Other Places,Church,126.74802199999898,37.52893969993912,대한민국,KOR,KOR,인천광역시,계양구,,서운동,,,,232,2022-07-19 20:20:05,"종교,문화||종교||개신교||교회",False
102261,102262,4349943,기독교대한감리회 은강교회,은강교회,Korean Methodist Church  Eunkang Church,Professional and Other Places,Church,126.66032535578088,37.5313634448048,대한민국,KOR,KOR,인천광역시,서구,,청라동,,담지로8번길,7-21,169-4,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
102419,102420,3803674,영복교회,기독교대한감리회영복교회,Youngbok Church,Professional and Other Places,Church,126.75305142914594,37.42186768262657,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창남로,16-20,723-3,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
102472,102473,5596756,부강교회,부강장로교회,Bugang Church,Professional and Other Places,Church,126.66270994815288,37.47033159432108,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,숙골로,93,998-3,2022-08-12 13:15:03,"종교,문화||종교||개신교||교회",False
102636,102637,3127852,새롬교회,대한예수교장로회새롬교회,Saerom Church,Professional and Other Places,Church,126.66984985197588,37.50310844483679,대한민국,KOR,KOR,인천광역시,서구,,석남동,,거북로,74,587-3,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
103672,103673,2418314,축복하는교회,대한예수교장로회축복하는교회,Blessing Church,Professional and Other Places,Church,126.67810799461192,37.50801440588238,대한민국,KOR,KOR,인천광역시,서구,,석남동,,서달로105번길,4,488-11,2020-01-14 0:00:00,"종교,문화||종교||개신교||교회",False
104154,104155,5675217,할렐루야교회,대한예수교장로회은혜할렐루야교회,Hallelujah Church,Professional and Other Places,Church,126.74343152918495,37.55680892243212,대한민국,KOR,KOR,인천광역시,계양구,,박촌동,,장제로1017번길,20,46-4,2019-11-14 0:00:00,"종교,문화||종교||개신교||교회",False
104426,104427,5713432,하늘담은교회,대한예수교장로회하늘담은교회,Heavenly Dameun Church,Professional and Other Places,Church,126.6756369324382,37.59221658416817,대한민국,KOR,KOR,인천광역시,서구,,당하동,,청마로167번길,9,1097-7,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
104969,104970,1023950,숭의그리스도의교회,숭의교회,Sungui Church of Christ,Professional and Other Places,Church,126.6537535292709,37.459459842952455,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,독정안길97번길,26,248-190,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
105198,105199,26874781,로뎀나무교회,,Rodem Tree Church,Professional and Other Places,Church,126.70796205396996,37.531841571585424,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,안남로551번길,23,88,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
105301,105302,27183483,임마누엘 제자교회,,Immanuel Disciples Church,Professional and Other Places,Church,126.65224329745548,37.37657117492099,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도문화로28번길,28,190-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
105815,105816,2594689,주여복지교회,대한예수교장로회주여복지교회,Juyeo Welfare Church,Professional and Other Places,Church,126.66662429754793,37.51273213258028,대한민국,KOR,KOR,인천광역시,서구,,석남동,,율도로36번길,11-4,179-30,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
105974,105975,662148,장흥감리교회,장흥교회,Jangheung Methodist Church,Professional and Other Places,Church,126.50128879999984,37.620711999999855,대한민국,KOR,KOR,인천광역시,강화군,,길상면,장흥리,장흥로,226-14,86-11,2022-05-23 11:08:19,"종교,문화||종교||개신교||교회",False
105985,105986,27046141,행복한큐티교회,,Happy Cutie Church,Professional and Other Places,Church,126.53368549999988,37.493390499999805,대한민국,KOR,KOR,인천광역시,중구,,운남동,,운남안길,10,1515-4,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
106179,106180,27218813,양문교회,,Yangmoon Church,Professional and Other Places,Church,126.67078309999997,37.44171589999978,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,학익소로,67,128-7,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
106620,106621,5703438,살리는교회,기독교대한감리회은성교회,Eunseong Church,Professional and Other Places,Church,126.67568369999996,37.414336399999776,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청능대로,93,503-4,2022-07-05 16:31:26,"종교,문화||종교||개신교||교회",False
106922,106923,5704271,예전교회,예수교대한성결교회예전교회,old church,Professional and Other Places,Church,126.73333709522095,37.46048387324047,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로,45,72-49,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
107087,107088,3898530,예수소망하나장로교회,대한예수교장로회예수소망하나교회,Jesus Hope Hana Presbyterian Church,Professional and Other Places,Church,126.65083971761484,37.44596683434696,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,매소홀로,247,401-34,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
107755,107756,3135076,동춘장로교회제2성전,대한예수교장로회동춘교회제2성전,Dongchun Presbyterian Church 2nd Temple,Professional and Other Places,Church,126.6813368116789,37.413271522537954,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,용담로,153,633,2020-01-14 23:41:58,"종교,문화||종교||개신교||교회",False
107876,107877,318648,장화교회,,Janghwa Church,Professional and Other Places,Church,126.38368419999973,37.61774189999985,대한민국,KOR,KOR,인천광역시,강화군,,화도면,장화리,해안남로,2396,698-1,2018-08-03 9:59:59,"종교,문화||종교||개신교||교회",False
108192,108193,3337486,숭의중앙교회,,Sungui Central Church,Professional and Other Places,Church,126.64998155981186,37.45805904103837,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,독정이로33번길,66,293-15,2019-11-14 0:00:00,"종교,문화||종교||개신교||교회",False
108200,108201,27249957,소망성서침례교회,,Hope Bible Baptist Church,Professional and Other Places,Church,126.7134266999999,37.5245064999998,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,아나지로198번길,10,304-12,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
108233,108234,1284906,신진교회,,Shinjin Church,Professional and Other Places,Church,124.7151999999694,37.82382499999921,대한민국,KOR,KOR,인천광역시,옹진군,,대청면,대청리,대청로19번길,153,산50-4,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
108435,108436,1118439,은성장로교회,은성교회,Eunseong-ro Church,Professional and Other Places,Church,126.66702850396588,37.42778795096937,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청학로16번길,64,539-7,2020-01-14 23:38:56,"종교,문화||종교||개신교||교회",False
